CODE,NAME
9432,ＮＴＴ(株)
8918,(株)ランド
4564,オンコセラピー・サイエンス(株)
1360,日経平均ベア2倍上場投信
9984,ソフトバンクグループ(株)
4597,ソレイジア・ファーマ(株)
8729,ソニーフィナンシャルグループ(株)
9434,ソフトバンク(株)
6981,(株)村田製作所
6740,(株)ジャパンディスプレイ
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株)
5803,(株)フジクラ
5401,日本製鉄(株)
7201,日産自動車(株)
8136,(株)サンリオ
6976,太陽誘電(株)
1306,(NEXT FUNDS)TOPIX連動型上場投信
7203,トヨタ自動車(株)
285A,キオクシアホールディングス(株)
8306,(株)三菱ＵＦＪフィナンシャル・グループ
9501,東京電力ホールディングス(株)
6762,ＴＤＫ(株)
7011,三菱重工業(株)
7211,三菱自動車(株)
3436,(株)ＳＵＭＣＯ
186A,(株)アストロスケールホールディングス
6758,ソニーグループ(株)
8001,伊藤忠商事(株)
2586,(株)フルッタフルッタ
4755,楽天グループ(株)
3350,(株)メタプラネット
4689,ＬＩＮＥヤフー(株)
3777,(株)環境フレンドリーホールディングス
6702,富士通(株)
7267,ホンダ
7013,(株)ＩＨＩ
1366,iFreeETF 日経平均ダブルインバース・インデックス
1579,日経平均ブル2倍上場投信
8801,三井不動産(株)
6723,ルネサスエレクトロニクス(株)
3697,(株)ＳＨＩＦＴ
5016,ＪＸ金属(株)
6501,(株)日立製作所
1459,楽天 ETF-日経ダブルインバース指数連動型
8267,イオン(株)
6993,大黒屋ホールディングス(株)
7532,(株)パン・パシフィック・インターナショナルホールディングス
4392,ＦＩＧ(株)
6526,(株)ソシオネクスト
4005,住友化学(株)
