CODE,NAME
8918,(株)ランド
9432,ＮＴＴ(株)
1360,日経平均ベア2倍上場投信
4564,オンコセラピー・サイエンス(株)
6740,(株)ジャパンディスプレイ
9501,東京電力ホールディングス(株)
4597,ソレイジア・ファーマ(株)
5016,ＪＸ金属(株)
9434,ソフトバンク(株)
9984,ソフトバンクグループ(株)
8729,ソニーフィナンシャルグループ(株)
1306,(NEXT FUNDS)TOPIX連動型上場投信
7201,日産自動車(株)
1356,TOPIXベア2倍上場投信
6981,(株)村田製作所
8306,(株)三菱ＵＦＪフィナンシャル・グループ
5401,日本製鉄(株)
285A,キオクシアホールディングス(株)
8136,(株)サンリオ
7203,トヨタ自動車(株)
6976,太陽誘電(株)
6758,ソニーグループ(株)
1579,日経平均ブル2倍上場投信
1366,iFreeETF 日経平均ダブルインバース・インデックス
6723,ルネサスエレクトロニクス(株)
5856,(株)エルアイイーエイチ
1459,楽天 ETF-日経ダブルインバース指数連動型
6762,ＴＤＫ(株)
6752,パナソニック　ホールディングス(株)
4689,ＬＩＮＥヤフー(株)
485A,(株)パワーエックス
7011,三菱重工業(株)
3086,Ｊ．フロント　リテイリング(株)
1357,(NEXT FUNDS) 日経ダブルインバース上場投信
3103,ユニチカ(株)
8316,(株)三井住友フィナンシャルグループ
7267,ホンダ
4755,楽天グループ(株)
6526,(株)ソシオネクスト
3350,(株)メタプラネット
4062,イビデン(株)
6501,(株)日立製作所
186A,(株)アストロスケールホールディングス
4169,ＥＮＥＣＨＡＮＧＥ(株)
7013,(株)ＩＨＩ
6954,ファナック(株)
8801,三井不動産(株)
7532,(株)パン・パシフィック・インターナショナルホールディングス
8001,伊藤忠商事(株)
8604,野村ホールディングス(株)
