CODE,NAME
1360,日経平均ベア2倍上場投信
8918,(株)ランド
4564,オンコセラピー・サイエンス(株)
9432,ＮＴＴ(株)
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株)
4597,ソレイジア・ファーマ(株)
5803,(株)フジクラ
6740,(株)ジャパンディスプレイ
9984,ソフトバンクグループ(株)
9434,ソフトバンク(株)
8729,ソニーフィナンシャルグループ(株)
7267,ホンダ
8306,(株)三菱ＵＦＪフィナンシャル・グループ
285A,キオクシアホールディングス(株)
3350,(株)メタプラネット
6981,(株)村田製作所
9501,東京電力ホールディングス(株)
1459,楽天 ETF-日経ダブルインバース指数連動型
7011,三菱重工業(株)
7013,(株)ＩＨＩ
7201,日産自動車(株)
7203,トヨタ自動車(株)
5401,日本製鉄(株)
1306,(NEXT FUNDS)TOPIX連動型上場投信
4689,ＬＩＮＥヤフー(株)
6723,ルネサスエレクトロニクス(株)
8136,(株)サンリオ
6976,太陽誘電(株)
5016,ＪＸ金属(株)
1579,日経平均ブル2倍上場投信
6762,ＴＤＫ(株)
6758,ソニーグループ(株)
186A,(株)アストロスケールホールディングス
3697,(株)ＳＨＩＦＴ
6526,(株)ソシオネクスト
6752,パナソニック　ホールディングス(株)
3436,(株)ＳＵＭＣＯ
8316,(株)三井住友フィナンシャルグループ
4755,楽天グループ(株)
6501,(株)日立製作所
1366,iFreeETF 日経平均ダブルインバース・インデックス
7211,三菱自動車(株)
8604,野村ホールディングス(株)
6659,(株)メディアリンクス
8001,伊藤忠商事(株)
8411,(株)みずほフィナンシャルグループ
2181,パーソルホールディングス(株)
3624,アクセルマーク(株)
1357,(NEXT FUNDS) 日経ダブルインバース上場投信
7012,川崎重工業(株)
