CODE,NAME
8918,(株)ランド
9432,ＮＴＴ(株)
4564,オンコセラピー・サイエンス(株)
1360,日経平均ベア2倍上場投信
9984,ソフトバンクグループ(株)
4597,ソレイジア・ファーマ(株)
9434,ソフトバンク(株)
5803,(株)フジクラ
6740,(株)ジャパンディスプレイ
8729,ソニーフィナンシャルグループ(株)
6659,(株)メディアリンクス
285A,キオクシアホールディングス(株)
6981,(株)村田製作所
9501,東京電力ホールディングス(株)
8306,(株)三菱ＵＦＪフィナンシャル・グループ
186A,(株)アストロスケールホールディングス
4755,楽天グループ(株)
5401,日本製鉄(株)
7201,日産自動車(株)
7211,三菱自動車(株)
7011,三菱重工業(株)
5016,ＪＸ金属(株)
3656,ＫＬａｂ(株)
3350,(株)メタプラネット
7203,トヨタ自動車(株)
6723,ルネサスエレクトロニクス(株)
6762,ＴＤＫ(株)
1306,(NEXT FUNDS)TOPIX連動型上場投信
8136,(株)サンリオ
6758,ソニーグループ(株)
7012,川崎重工業(株)
1579,日経平均ブル2倍上場投信
3103,ユニチカ(株)
1459,楽天 ETF-日経ダブルインバース指数連動型
6526,(株)ソシオネクスト
7013,(株)ＩＨＩ
7532,(株)パン・パシフィック・インターナショナルホールディングス
4689,ＬＩＮＥヤフー(株)
8316,(株)三井住友フィナンシャルグループ
8801,三井不動産(株)
4005,住友化学(株)
8411,(株)みずほフィナンシャルグループ
402A,(株)アクセルスペースホールディングス
7267,ホンダ
6752,パナソニック　ホールディングス(株)
6613,(株)ＱＤレーザ
3905,データセクション(株)
4188,三菱ケミカルグループ(株)
2502,アサヒグループホールディングス(株)
7269,スズキ(株)
