CODE,NAME
6740,(株)ジャパンディスプレイ
8918,(株)ランド
9432,ＮＴＴ(株)
4564,オンコセラピー・サイエンス(株)
1360,日経平均ベア2倍上場投信
8729,ソニーフィナンシャルグループ(株)
9984,ソフトバンクグループ(株)
9434,ソフトバンク(株)
9501,東京電力ホールディングス(株)
4597,ソレイジア・ファーマ(株)
8306,(株)三菱ＵＦＪフィナンシャル・グループ
5803,(株)フジクラ
4883,(株)モダリス
6762,ＴＤＫ(株)
7203,トヨタ自動車(株)
8136,(株)サンリオ
6702,富士通(株)
6981,(株)村田製作所
7201,日産自動車(株)
3436,(株)ＳＵＭＣＯ
285A,キオクシアホールディングス(株)
5401,日本製鉄(株)
6758,ソニーグループ(株)
7011,三菱重工業(株)
6723,ルネサスエレクトロニクス(株)
4661,(株)オリエンタルランド
3350,(株)メタプラネット
6501,(株)日立製作所
3656,ＫＬａｂ(株)
6701,ＮＥＣ
7013,(株)ＩＨＩ
8001,伊藤忠商事(株)
7211,三菱自動車(株)
7267,ホンダ
6902,(株)デンソー
8113,ユニ・チャーム(株)
6526,(株)ソシオネクスト
1306,(NEXT FUNDS)TOPIX連動型上場投信
5016,ＪＸ金属(株)
3103,ユニチカ(株)
4063,信越化学工業(株)
8604,野村ホールディングス(株)
8058,三菱商事(株)
4689,ＬＩＮＥヤフー(株)
4503,アステラス製薬(株)
8316,(株)三井住友フィナンシャルグループ
6085,アーキテクツ・スタジオ・ジャパン(株)
8267,イオン(株)
6752,パナソニック　ホールディングス(株)
7269,スズキ(株)
