CODE,NAME
1360,日経平均ベア2倍上場投信
8918,(株)ランド
9432,ＮＴＴ(株)
4564,オンコセラピー・サイエンス(株)
9434,ソフトバンク(株)
6740,(株)ジャパンディスプレイ
4597,ソレイジア・ファーマ(株)
8729,ソニーフィナンシャルグループ(株)
9984,ソフトバンクグループ(株)
5803,(株)フジクラ
8136,(株)サンリオ
285A,キオクシアホールディングス(株)
6758,ソニーグループ(株)
5401,日本製鉄(株)
7203,トヨタ自動車(株)
7201,日産自動車(株)
1356,TOPIXベア2倍上場投信
7267,ホンダ
8306,(株)三菱ＵＦＪフィナンシャル・グループ
5016,ＪＸ金属(株)
9501,東京電力ホールディングス(株)
7011,三菱重工業(株)
6981,(株)村田製作所
8750,(株)第一ライフグループ
1357,(NEXT FUNDS) 日経ダブルインバース上場投信
1306,(NEXT FUNDS)TOPIX連動型上場投信
6976,太陽誘電(株)
4689,ＬＩＮＥヤフー(株)
9433,ＫＤＤＩ(株)
8053,住友商事(株)
6752,パナソニック　ホールディングス(株)
7974,任天堂(株)
5802,住友電気工業(株)
1459,楽天 ETF-日経ダブルインバース指数連動型
6902,(株)デンソー
5721,エスクリプトエナジー(株)
3350,(株)メタプラネット
8801,三井不動産(株)
8001,伊藤忠商事(株)
5801,古河電気工業(株)
4755,楽天グループ(株)
6723,ルネサスエレクトロニクス(株)
6971,京セラ(株)
1579,日経平均ブル2倍上場投信
4005,住友化学(株)
3861,王子ホールディングス(株)
6762,ＴＤＫ(株)
8267,イオン(株)
8058,三菱商事(株)
6472,ＮＴＮ(株)
