CODE,NAME
8918,(株)ランド
9432,ＮＴＴ(株)
1360,日経平均ベア2倍上場投信
4564,オンコセラピー・サイエンス(株)
5803,(株)フジクラ
9434,ソフトバンク(株)
6740,(株)ジャパンディスプレイ
4597,ソレイジア・ファーマ(株)
5016,ＪＸ金属(株)
9984,ソフトバンクグループ(株)
8729,ソニーフィナンシャルグループ(株)
7201,日産自動車(株)
285A,キオクシアホールディングス(株)
9501,東京電力ホールディングス(株)
6659,(株)メディアリンクス
8306,(株)三菱ＵＦＪフィナンシャル・グループ
8136,(株)サンリオ
6981,(株)村田製作所
5401,日本製鉄(株)
7203,トヨタ自動車(株)
1579,日経平均ブル2倍上場投信
1306,(NEXT FUNDS)TOPIX連動型上場投信
6976,太陽誘電(株)
1459,楽天 ETF-日経ダブルインバース指数連動型
6723,ルネサスエレクトロニクス(株)
7011,三菱重工業(株)
4755,楽天グループ(株)
6762,ＴＤＫ(株)
8001,伊藤忠商事(株)
3350,(株)メタプラネット
6758,ソニーグループ(株)
1357,(NEXT FUNDS) 日経ダブルインバース上場投信
200A,(NEXT FUNDS) 日経半導体株指数連動型上場投信
8801,三井不動産(株)
4689,ＬＩＮＥヤフー(株)
4005,住友化学(株)
3436,(株)ＳＵＭＣＯ
485A,(株)パワーエックス
7013,(株)ＩＨＩ
7267,ホンダ
1356,TOPIXベア2倍上場投信
5856,(株)エルアイイーエイチ
6752,パナソニック　ホールディングス(株)
6501,(株)日立製作所
3687,(株)フィックスターズ
8316,(株)三井住友フィナンシャルグループ
7532,(株)パン・パシフィック・インターナショナルホールディングス
6526,(株)ソシオネクスト
6613,(株)ＱＤレーザ
9433,ＫＤＤＩ(株)
